id,name,genre,url,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,duration_ms,key,loadness,mode,tempo,valence,available_market,release_date,explicit,idx
1tzPSule9WZ9B8SujHv8fp,This Head I Hold,alt-rock,https://open.spotify.com/track/1tzPSule9WZ9B8SujHv8fp,53.0,0.0268,0.6629999999999999,0.873,0.0108,0.261,0.0328,175773.0,0.0,-4.915,1.0,162.024,0.9620000000000001,2.0,2012-01-01,0.0,248
3e2fDgC93LGc9Lbdvr6I9k,River Of Deceit,alt-rock,https://open.spotify.com/track/3e2fDgC93LGc9Lbdvr6I9k,55.0,0.111,0.461,0.24600000000000002,0.00037400000000000004,0.0963,0.0298,302693.0,0.0,-13.487,1.0,88.446,0.17800000000000002,79.0,1995-03-07,0.0,249
3l9eg9RtisizG12a1D6nZl,Pretty Pimpin,alt-rock,https://open.spotify.com/track/3l9eg9RtisizG12a1D6nZl,64.0,0.0928,0.5660000000000001,0.664,0.305,0.0903,0.0281,298760.0,8.0,-9.081,1.0,91.117,0.764,79.0,2015-09-25,0.0,250
0BzPKbK1FMlEdH7AxrLdgr,Almost Home,alt-rock,https://open.spotify.com/track/0BzPKbK1FMlEdH7AxrLdgr,63.0,0.135,0.55,0.74,0.000207,0.10300000000000001,0.0333,252257.0,0.0,-5.263,1.0,129.928,0.256,2.0,2019-10-25,0.0,252
1Tc3kbOaPzpY8y9phWaVDx,California,alt-rock,https://open.spotify.com/track/1Tc3kbOaPzpY8y9phWaVDx,62.0,0.00277,0.428,0.6729999999999999,0.0,0.153,0.159,231652.0,2.0,-5.362,0.0,182.22299999999998,0.461,79.0,2018-07-06,1.0,253
3V9cM3nCH2G66afoDi0snu,BOOM,alt-rock,https://open.spotify.com/track/3V9cM3nCH2G66afoDi0snu,67.0,0.00805,0.732,0.594,0.0301,0.0802,0.0693,164586.0,11.0,-5.9110000000000005,0.0,107.99600000000001,0.6759999999999999,79.0,2019-06-14,0.0,254
5qA5acnPNB7v1vdZdbA0lA,Remember,alt-rock,https://open.spotify.com/track/5qA5acnPNB7v1vdZdbA0lA,58.0,0.5479999999999999,0.49,0.376,0.0,0.13,0.0315,238600.0,0.0,-6.959,1.0,141.861,0.16399999999999998,79.0,2018-09-07,0.0,255
0GyJA0Yn0CcqvHKzeKaVhw,Fire Woman,alt-rock,https://open.spotify.com/track/0GyJA0Yn0CcqvHKzeKaVhw,59.0,0.000272,0.495,0.7979999999999999,0.0009220000000000001,0.23399999999999999,0.0387,311026.0,7.0,-9.173,1.0,132.007,0.461,79.0,1989,0.0,256
6X4tVbY0j4wowtONB4Wtnf,I Will Fear No More,alt-rock,https://open.spotify.com/track/6X4tVbY0j4wowtONB4Wtnf,58.0,0.215,0.498,0.569,0.0,0.0879,0.0285,202173.0,10.0,-6.349,1.0,82.01899999999998,0.26,2.0,2019-05-31,0.0,257
6EaGMOSWL2LndwY6gClBaD,Help,alt-rock,https://open.spotify.com/track/6EaGMOSWL2LndwY6gClBaD,65.0,0.00085,0.38299999999999995,0.9,1.94e-06,0.271,0.134,214797.0,7.0,-5.42,1.0,183.96,0.28600000000000003,79.0,2017-05-19,0.0,258
00CqEmnPLFKDhAb3cuu6Cs,Halo,alt-rock,https://open.spotify.com/track/00CqEmnPLFKDhAb3cuu6Cs,53.0,0.0399,0.575,0.985,0.0,0.166,0.0743,177960.0,2.0,-1.038,0.0,116.01100000000001,0.47600000000000003,30.0,2013-10-08,0.0,260
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,alt-rock,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0,80.0,0.0576,0.5589999999999999,0.345,0.000105,0.141,0.0459,264306.0,4.0,-13.495999999999999,1.0,84.581,0.45799999999999996,79.0,1991-09-24,0.0,261
0FkcmHJOsWE80rlpzfT0Pq,God's Gonna Cut You Down,alt-rock,https://open.spotify.com/track/0FkcmHJOsWE80rlpzfT0Pq,63.0,0.139,0.504,0.754,0.0,0.126,0.0424,160538.0,8.0,-5.182,1.0,82.009,0.583,79.0,2019-10-18,0.0,262
3mhOmh4tRKsMfnRmgZfeBm,Far Behind,alt-rock,https://open.spotify.com/track/3mhOmh4tRKsMfnRmgZfeBm,65.0,0.00187,0.552,0.645,1.38e-06,0.0424,0.0268,299733.0,7.0,-6.595,1.0,89.51799999999999,0.588,78.0,1993-07-16,0.0,263
3CauBZqN2EuHTJo4sSpjbS,Is Everybody Going Crazy?,alt-rock,https://open.spotify.com/track/3CauBZqN2EuHTJo4sSpjbS,69.0,0.000499,0.621,0.6659999999999999,0.0768,0.0797,0.0544,237053.0,6.0,-7.079,1.0,123.97399999999999,0.579,79.0,2020-03-18,0.0,264
3nH3Gtm9GQVfiaYDr4AXji,Everybody Gets High,alt-rock,https://open.spotify.com/track/3nH3Gtm9GQVfiaYDr4AXji,66.0,0.0234,0.4320000000000001,0.5579999999999999,0.00035800000000000003,0.0924,0.28600000000000003,212093.0,11.0,-6.843,1.0,58.74800000000001,0.46,79.0,2017-05-19,1.0,265
11607FzqoipskTsXrwEHnJ,Sunday Morning,alt-rock,https://open.spotify.com/track/11607FzqoipskTsXrwEHnJ,67.0,0.0869,0.506,0.442,0.0023899999999999998,0.0846,0.0276,175893.0,5.0,-13.267999999999999,0.0,105.82600000000001,0.532,79.0,1967-03-12,0.0,266
6J0xeqjdpsUH0W1YBCmD1L,Take on the World,alt-rock,https://open.spotify.com/track/6J0xeqjdpsUH0W1YBCmD1L,64.0,0.16,0.557,0.532,4.42e-06,0.0999,0.0307,271306.0,2.0,-6.4670000000000005,1.0,103.992,0.122,76.0,2017-01-06,0.0,267
6WdoToI0z5f4A4kbZ3SXoa,Shimmer,alt-rock,https://open.spotify.com/track/6WdoToI0z5f4A4kbZ3SXoa,56.0,0.00238,0.48,0.792,0.0,0.16899999999999998,0.0411,214066.0,7.0,-6.443,1.0,114.605,0.465,65.0,1998-03-31,0.0,268
5mCprFWOqe0jB96v9RhLBo,Tongues,alt-rock,https://open.spotify.com/track/5mCprFWOqe0jB96v9RhLBo,56.0,0.00047999999999999996,0.8270000000000001,0.682,0.0187,0.10099999999999999,0.0435,234773.0,6.0,-7.1110000000000015,0.0,117.96700000000001,0.9329999999999999,79.0,2015-04-14,0.0,269
3h1iu4HvBlLqRuft2kJEcr,Swim and Sleep (Like a Shark),alt-rock,https://open.spotify.com/track/3h1iu4HvBlLqRuft2kJEcr,58.0,0.124,0.7659999999999999,0.8059999999999999,0.171,0.11900000000000001,0.0403,165226.0,8.0,-10.011000000000001,1.0,123.509,0.76,79.0,2013-02-05,0.0,270
0ty8clX5vC9cc08KqywES5,Gum,alt-rock,https://open.spotify.com/track/0ty8clX5vC9cc08KqywES5,55.0,0.00848,0.501,0.667,0.0,0.281,0.0284,181387.0,4.0,-6.1960000000000015,1.0,82.522,0.28300000000000003,79.0,2014-10-07,0.0,271
54QrUOoUEddh6h0ITdSqGu,Tú Dices,alt-rock,https://open.spotify.com/track/54QrUOoUEddh6h0ITdSqGu,32.0,0.763,0.547,0.6509999999999999,1.42e-06,0.0792,0.032,273031.0,5.0,-6.343,1.0,147.99,0.0795,79.0,2020-05-15,0.0,272
7oXRMDUzBPekkLRTJhSGvC,I Sat By The Ocean,alt-rock,https://open.spotify.com/track/7oXRMDUzBPekkLRTJhSGvC,66.0,0.0013599999999999999,0.516,0.7809999999999999,0.000735,0.11,0.0364,235586.0,8.0,-4.004,0.0,116.79299999999999,0.897,79.0,2013-06-03,0.0,273
5NLuC70kZQv8q34QyQa1DP,Fight For Your Right,alt-rock,https://open.spotify.com/track/5NLuC70kZQv8q34QyQa1DP,69.0,0.00757,0.503,0.858,0.00234,0.0803,0.0657,208653.0,8.0,-6.296,1.0,133.615,0.419,78.0,1986-11-15,0.0,274
7dFERLugNJZUgtX1V3KA4b,Pink Lemonade,alt-rock,https://open.spotify.com/track/7dFERLugNJZUgtX1V3KA4b,52.0,0.00406,0.56,0.956,1.55e-06,0.358,0.0776,226106.0,0.0,-4.3660000000000005,1.0,143.993,0.821,1.0,2015-04-14,0.0,275
56H98l4uinRifnTH8e308N,Ch-Check It Out,alt-rock,https://open.spotify.com/track/56H98l4uinRifnTH8e308N,57.0,0.0766,0.795,0.899,0.0,0.0852,0.292,192426.0,1.0,-7.02,1.0,115.06200000000001,0.6940000000000001,79.0,2004-01-01,1.0,276
3ySU5vwQB33iGulwcUL9qQ,Don't Take The Money,alt-rock,https://open.spotify.com/track/3ySU5vwQB33iGulwcUL9qQ,63.0,0.000397,0.63,0.884,1.37e-06,0.20600000000000002,0.0406,215546.0,1.0,-5.6739999999999995,1.0,110.07,0.289,79.0,2017-06-02,0.0,277
3528IXKpbb7OMjdjWYlbfD,Everybody Talks,alt-rock,https://open.spotify.com/track/3528IXKpbb7OMjdjWYlbfD,66.0,0.00301,0.47100000000000003,0.924,0.0,0.313,0.0586,177280.0,8.0,-3.906,1.0,154.961,0.725,79.0,2012-01-01,0.0,278
1RXoCep9hxApPfx8UFsGZk,Take It Out On Me,alt-rock,https://open.spotify.com/track/1RXoCep9hxApPfx8UFsGZk,64.0,0.00281,0.465,0.813,0.0,0.0464,0.0841,197373.0,7.0,-4.3210000000000015,1.0,148.029,0.614,79.0,2009,0.0,279
5M7IGym8CgSVOMNvDAGheL,Guru,alt-rock,https://open.spotify.com/track/5M7IGym8CgSVOMNvDAGheL,64.0,0.231,0.76,0.674,0.0027,0.0728,0.0411,204066.0,3.0,-6.425,1.0,140.02200000000002,0.797,79.0,2017-07-28,0.0,280
2fhfoZqqTJ8jo4HvWseNfM,I Will Buy You A New Life,alt-rock,https://open.spotify.com/track/2fhfoZqqTJ8jo4HvWseNfM,56.0,0.0351,0.518,0.87,0.00707,0.255,0.098,238133.0,0.0,-4.933,1.0,169.665,0.6609999999999999,79.0,1997-10-07,0.0,281
7aag0fFgE9K1Gj8lJwQaGI,HAPPINESS,alt-rock,https://open.spotify.com/track/7aag0fFgE9K1Gj8lJwQaGI,58.0,0.00703,0.575,0.765,0.0,0.331,0.0345,205773.0,9.0,-6.608,1.0,98.037,0.40700000000000003,79.0,2016-07-15,0.0,283
2gbPu2QNqhnnqtfK3yyeZ0,Jambi,alt-rock,https://open.spotify.com/track/2gbPu2QNqhnnqtfK3yyeZ0,63.0,0.000145,0.475,0.831,0.8540000000000001,0.34600000000000003,0.0505,448613.0,9.0,-7.419,0.0,110.42,0.521,79.0,2006-04-28,0.0,284
4eNnMvUrSu2TRpySjVC0Pv,Superbeast,alt-rock,https://open.spotify.com/track/4eNnMvUrSu2TRpySjVC0Pv,62.0,0.000136,0.518,0.975,0.8270000000000001,0.42,0.0575,220266.0,8.0,-4.425,1.0,154.059,0.32,67.0,1998-01-01,0.0,285
1Mf27cnAF1Q6Ko83XTM5d1,Glitter & Gold,alt-rock,https://open.spotify.com/track/1Mf27cnAF1Q6Ko83XTM5d1,67.0,0.374,0.48700000000000004,0.625,0.0,0.226,0.0401,176093.0,8.0,-5.112,1.0,170.39700000000005,0.35100000000000003,79.0,2017-09-29,0.0,286
48UPSzbZjgc449aqz8bxox,Californication,alt-rock,https://open.spotify.com/track/48UPSzbZjgc449aqz8bxox,80.0,0.0021,0.5920000000000001,0.767,0.00165,0.127,0.027000000000000003,329733.0,9.0,-2.7880000000000003,0.0,96.48299999999999,0.32799999999999996,77.0,1999-06-08,0.0,287
5xC8uOesnn0udeXAYlAnoY,Alright,alt-rock,https://open.spotify.com/track/5xC8uOesnn0udeXAYlAnoY,72.0,0.000479,0.467,0.958,0.19899999999999998,0.299,0.0775,180880.0,4.0,-4.808,0.0,145.92,0.701,78.0,1995-05-15,0.0,288
0QnONzv3TvHAWk294h6DaQ,Last Kiss,alt-rock,https://open.spotify.com/track/0QnONzv3TvHAWk294h6DaQ,70.0,0.363,0.622,0.6920000000000001,0.00015800000000000002,0.193,0.0276,195466.0,7.0,-6.97,1.0,112.053,0.774,79.0,1999,0.0,289
0815caqt2Lytro5EIzMufT,You And Me,alt-rock,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT,75.0,0.114,0.45899999999999996,0.4270000000000001,0.0,0.168,0.0267,195493.0,7.0,-7.734,1.0,139.90200000000002,0.354,79.0,2005-03-22,0.0,290
67YPjbcxUypwNOwYBZquq1,Superposition,alt-rock,https://open.spotify.com/track/67YPjbcxUypwNOwYBZquq1,67.0,0.0028899999999999998,0.593,0.6970000000000001,0.0257,0.14,0.0399,230959.0,7.0,-5.416,1.0,170.0,0.428,79.0,2018-10-12,0.0,291
100Tm6z29RfHTdUQ6NIs0s,Me Voy,alt-rock,https://open.spotify.com/track/100Tm6z29RfHTdUQ6NIs0s,69.0,0.0664,0.575,0.679,0.0,0.0956,0.0278,187520.0,2.0,-3.845,1.0,107.87799999999999,0.601,78.0,2006-05-25,0.0,293
3GbjOImkNo5nFT2GQxVr11,Rill Rill,alt-rock,https://open.spotify.com/track/3GbjOImkNo5nFT2GQxVr11,54.0,0.0372,0.46799999999999997,0.812,1.46e-06,0.0688,0.0491,229893.0,1.0,-3.44,0.0,72.987,0.789,2.0,2010-06-01,0.0,294
1Qdnvn4XlmZANCVy3XjrQo,Show Me How to Live,alt-rock,https://open.spotify.com/track/1Qdnvn4XlmZANCVy3XjrQo,70.0,0.000336,0.433,0.8540000000000001,0.000177,0.162,0.0483,277840.0,9.0,-3.8680000000000003,1.0,89.4,0.368,77.0,2002-11-17,0.0,295
2os0aK782bakCPmjow0SU0,Drunk Drivers/Killer Whales,alt-rock,https://open.spotify.com/track/2os0aK782bakCPmjow0SU0,61.0,0.218,0.534,0.414,2.11e-06,0.10300000000000001,0.0403,374653.0,2.0,-7.952000000000001,1.0,117.079,0.45799999999999996,79.0,2016-05-20,1.0,296
3lPj2nA1lIrWIpbnhNG57v,these are my friends,alt-rock,https://open.spotify.com/track/3lPj2nA1lIrWIpbnhNG57v,59.0,0.0278,0.617,0.732,0.0,0.125,0.0278,208946.0,11.0,-6.737,0.0,84.977,0.723,79.0,2018-08-03,0.0,297
6IY3cC281mz9q0bViUEldz,It's A Trip!,alt-rock,https://open.spotify.com/track/6IY3cC281mz9q0bViUEldz,58.0,0.08800000000000001,0.6729999999999999,0.716,0.00256,0.209,0.0291,183524.0,8.0,-4.982,0.0,97.925,0.727,79.0,2017-07-28,0.0,299
250RLekaiL1q9qZer975Eg,If We Were Vampires,alternative,https://open.spotify.com/track/250RLekaiL1q9qZer975Eg,66.0,0.8240000000000001,0.629,0.20800000000000002,3.7000000000000006e-06,0.107,0.0324,215563.0,5.0,-16.225,1.0,96.609,0.685,77.0,2017-06-16,0.0,300
48EjSdYh8wz2gBxxqzrsLe,Cranes in the Sky,alternative,https://open.spotify.com/track/48EjSdYh8wz2gBxxqzrsLe,64.0,0.408,0.7190000000000001,0.615,0.000147,0.235,0.045,250973.0,6.0,-5.972,1.0,96.988,0.465,69.0,2016-09-30,0.0,301
7eqoqGkKwgOaWNNHx90uEZ,Nights,alternative,https://open.spotify.com/track/7eqoqGkKwgOaWNNHx90uEZ,78.0,0.42,0.466,0.5479999999999999,1.01e-06,0.113,0.11800000000000001,307151.0,5.0,-9.362,0.0,89.815,0.423,79.0,2016-08-20,1.0,302
3IiMnjK7S2PlsPVMuAH7rU,Torn in Two,alternative,https://open.spotify.com/track/3IiMnjK7S2PlsPVMuAH7rU,58.0,0.000113,0.354,0.943,0.0187,0.10400000000000001,0.28800000000000003,257453.0,5.0,-3.633,1.0,94.416,0.3670000000000001,79.0,2018-04-13,0.0,303
60SjEdocmsrAk4hQUu7qZi,Under Your Scars,alternative,https://open.spotify.com/track/60SjEdocmsrAk4hQUu7qZi,61.0,0.0568,0.252,0.764,1.77e-06,0.122,0.0402,231118.0,11.0,-4.1530000000000005,0.0,165.358,0.21899999999999997,2.0,2018-04-27,0.0,304
0cOyhnhy13lc5G5nr4EF0q,Tainted Love,alternative,https://open.spotify.com/track/0cOyhnhy13lc5G5nr4EF0q,57.0,0.0010400000000000001,0.637,0.95,7.35e-06,0.28800000000000003,0.109,200066.0,8.0,-4.4,1.0,142.018,0.511,3.0,2004-01-01,0.0,305
5weJJZ5Xas6MkxxsLJatyt,Past Life,alternative,https://open.spotify.com/track/5weJJZ5Xas6MkxxsLJatyt,63.0,0.14400000000000002,0.583,0.627,0.0,0.21899999999999997,0.0343,181112.0,3.0,-5.8820000000000014,1.0,159.921,0.535,79.0,2020-03-26,0.0,306
0VVNXqaDwfHngG2gXaOtlI,Oh No!,alternative,https://open.spotify.com/track/0VVNXqaDwfHngG2gXaOtlI,58.0,0.057999999999999996,0.7759999999999999,0.9,0.0,0.256,0.0382,180466.0,0.0,-3.97,1.0,127.051,0.963,2.0,2010-02-15,0.0,307
035QPHPAcqApSGMMcogT45,A Change Of Heart,alternative,https://open.spotify.com/track/035QPHPAcqApSGMMcogT45,57.0,0.21100000000000002,0.74,0.51,0.00951,0.0825,0.0242,283840.0,5.0,-7.477,1.0,105.01299999999999,0.528,3.0,2016-02-26,1.0,308
7Fv8Qp3tTSbSS2VjryUF7L,Revolution,alternative,https://open.spotify.com/track/7Fv8Qp3tTSbSS2VjryUF7L,67.0,0.0611,0.575,0.833,0.0,0.105,0.0555,231986.0,8.0,-6.239,0.0,86.01700000000002,0.574,79.0,2017-10-13,0.0,309
0ILR5GMSzBRp2LrI8GX1Si,I'll Follow You,alternative,https://open.spotify.com/track/0ILR5GMSzBRp2LrI8GX1Si,60.0,0.00193,0.537,0.6920000000000001,0.0,0.114,0.0315,238760.0,10.0,-4.159,1.0,125.037,0.28600000000000003,62.0,2012-03-23,0.0,310
3CtphwpjC0XjIVpLFvGiQR,Hunger Strike - 25th Anniversary Mix,alternative,https://open.spotify.com/track/3CtphwpjC0XjIVpLFvGiQR,62.0,0.0249,0.384,0.733,2.61e-05,0.114,0.0318,246266.0,7.0,-6.522,1.0,137.834,0.314,79.0,2016-04-16,0.0,311
1NjQZi2ajwmJsfnimLr41I,More Than Enough,alternative,https://open.spotify.com/track/1NjQZi2ajwmJsfnimLr41I,67.0,0.26,0.648,0.531,0.000897,0.12,0.0345,151462.0,2.0,-5.886,0.0,143.00799999999995,0.253,79.0,2020-03-26,0.0,312
1YWnrz4pqjtt2zlEOuDIFg,Bouncin (feat. Offset),alternative,https://open.spotify.com/track/1YWnrz4pqjtt2zlEOuDIFg,63.0,0.15,0.9420000000000001,0.557,2.97e-05,0.10300000000000001,0.307,172493.0,8.0,-8.433,1.0,100.986,0.77,79.0,2019-06-07,1.0,314
1qAuIPMALdFtGv2Ymjy5l0,MONSTERS,alternative,https://open.spotify.com/track/1qAuIPMALdFtGv2Ymjy5l0,66.0,0.0020399999999999997,0.48700000000000004,0.9,6.42e-06,0.11,0.0529,248373.0,5.0,-4.54,1.0,149.959,0.377,79.0,2018-05-04,0.0,315
73ZSUS3WLluxgASR1Hp74B,Soul On Fire (feat. All Sons & Daughters) (feat. All Sons & Daughters),alternative,https://open.spotify.com/track/73ZSUS3WLluxgASR1Hp74B,57.0,0.218,0.501,0.8759999999999999,2.3899999999999998e-05,0.157,0.0545,197706.0,1.0,-6.324,1.0,103.97399999999999,0.228,79.0,2015-02-27,0.0,316
6MCYY4i1zrRIbVj9YlVUdF,The Underdog,alternative,https://open.spotify.com/track/6MCYY4i1zrRIbVj9YlVUdF,58.0,0.0667,0.693,0.527,0.00143,0.6629999999999999,0.0365,222106.0,7.0,-10.856,1.0,145.165,0.9109999999999999,2.0,2007-07-10,0.0,317
2JEcE2v4tOpKzVZFjpLR59,How Can It Be,alternative,https://open.spotify.com/track/2JEcE2v4tOpKzVZFjpLR59,60.0,0.0354,0.445,0.522,0.0,0.109,0.0305,259293.0,7.0,-5.904,1.0,75.977,0.168,66.0,2015-04-14,0.0,319
0cs671lxX2eoDzr2KMuo3N,Here Comes Your Man,alternative,https://open.spotify.com/track/0cs671lxX2eoDzr2KMuo3N,68.0,0.0475,0.669,0.7829999999999999,0.0296,0.115,0.0295,201693.0,2.0,-12.302,1.0,124.51799999999999,0.8959999999999999,79.0,1989-04-17,0.0,320
5O9Dz0h08LuBi0aVvDcylh,The Resistance,alternative,https://open.spotify.com/track/5O9Dz0h08LuBi0aVvDcylh,68.0,0.000526,0.483,0.941,3.5000000000000016e-06,0.31,0.0575,232066.0,2.0,-3.5980000000000003,0.0,156.033,0.503,79.0,2016-08-05,0.0,321
5Xl34OQj59DQ8n5qgtTKiC,The God Who Stays,alternative,https://open.spotify.com/track/5Xl34OQj59DQ8n5qgtTKiC,62.0,0.11,0.488,0.726,0.0,0.0769,0.0516,236933.0,0.0,-5.228,1.0,141.686,0.225,79.0,2019-07-26,0.0,322
5oyCruHORvRI8UEh9xVyam,Horns,alternative,https://open.spotify.com/track/5oyCruHORvRI8UEh9xVyam,66.0,0.081,0.49,0.753,2.74e-06,0.268,0.239,217625.0,6.0,-5.41,1.0,156.241,0.325,79.0,2017-10-20,0.0,323
49dFv4gH1SeY90FySDOwCE,Lollipop,alternative,https://open.spotify.com/track/49dFv4gH1SeY90FySDOwCE,59.0,0.000484,0.348,0.893,6.36e-05,0.281,0.0662,187906.0,0.0,-4.5889999999999995,1.0,148.043,0.392,2.0,2008,0.0,324
4ZD6SiaJi75smnel0d7jl3,Spiderwebs,alternative,https://open.spotify.com/track/4ZD6SiaJi75smnel0d7jl3,58.0,0.0376,0.49,0.852,2.21e-06,0.126,0.0502,266760.0,10.0,-7.192,1.0,143.248,0.6629999999999999,3.0,1995-10-10,0.0,325
3Nz2uQV12bhCUGRzoYr0Zn,I'm Not Having Any Fun,alternative,https://open.spotify.com/track/3Nz2uQV12bhCUGRzoYr0Zn,57.0,0.000675,0.48200000000000004,0.84,7.99e-05,0.267,0.0352,191026.0,1.0,-4.65,1.0,137.269,0.6990000000000001,79.0,2020-04-24,0.0,328
0eEgMbSzOHmkOeVuNC3E0k,Kids with Guns,alternative,https://open.spotify.com/track/0eEgMbSzOHmkOeVuNC3E0k,65.0,0.000417,0.838,0.475,0.7140000000000001,0.226,0.036000000000000004,225773.0,4.0,-5.505,0.0,106.21700000000001,0.711,77.0,2005-05-23,0.0,329
6Wx88Mv6b9ofjKMKkdwOJd,New Divide,alternative,https://open.spotify.com/track/6Wx88Mv6b9ofjKMKkdwOJd,69.0,0.00023500000000000002,0.493,0.8079999999999999,0.0,0.0983,0.0362,268613.0,5.0,-3.365,0.0,117.971,0.38,77.0,2009-06-12,0.0,330
6sq5mqtS3jwJjvBHALknJH,Hair Down (feat. Kendrick Lamar),alternative,https://open.spotify.com/track/6sq5mqtS3jwJjvBHALknJH,63.0,0.20800000000000002,0.804,0.509,0.00011,0.314,0.132,217005.0,8.0,-10.833,0.0,120.074,0.47200000000000003,79.0,2019-08-08,1.0,332
27IRo2rYeizhRMDaNVplNM,Hook,alternative,https://open.spotify.com/track/27IRo2rYeizhRMDaNVplNM,61.0,0.0369,0.562,0.742,1.47e-06,0.102,0.0346,289200.0,9.0,-6.355,1.0,165.6,0.7929999999999999,79.0,1994-01-01,0.0,333
6DwiGVCgXGREeCyJZtX7S1,Cold War,alternative,https://open.spotify.com/track/6DwiGVCgXGREeCyJZtX7S1,70.0,0.27399999999999997,0.654,0.47,0.249,0.10300000000000001,0.0586,202597.0,1.0,-10.383,0.0,77.083,0.462,79.0,2018-02-21,1.0,334
4mGdjNMo0RonTlOEb7cYg4,11 Minutes (with Halsey feat. Travis Barker),alternative,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4,72.0,0.0116,0.46399999999999997,0.852,0.0,0.10800000000000001,0.067,239507.0,11.0,-3.804,1.0,160.075,0.233,79.0,2019-02-14,1.0,335
2VgQLPaAPaJRIXeL0FIW2q,The Fall,alternative,https://open.spotify.com/track/2VgQLPaAPaJRIXeL0FIW2q,66.0,0.0307,0.6559999999999999,0.741,0.000147,0.0709,0.0505,186945.0,0.0,-6.135,1.0,82.988,0.5489999999999999,79.0,2017-04-24,0.0,336
5Bge1Dsqjc14hhGguYML5w,Why Do You Feel So Down,alternative,https://open.spotify.com/track/5Bge1Dsqjc14hhGguYML5w,70.0,0.0583,0.545,0.907,0.0,0.102,0.0416,220706.0,7.0,-5.852,1.0,114.523,0.44,75.0,2017-07-21,0.0,337
6VoIBz0VhCyz7OdEoRYDiA,Say It Ain't So,alternative,https://open.spotify.com/track/6VoIBz0VhCyz7OdEoRYDiA,73.0,0.0073700000000000015,0.634,0.551,1.82e-05,0.07,0.0352,258826.0,3.0,-7.136,1.0,151.779,0.45299999999999996,79.0,1994-05-10,0.0,338
6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",alternative,https://open.spotify.com/track/6TfBA04WJ3X1d1wXhaCFVT,77.0,0.00428,0.55,0.917,0.0,0.19699999999999998,0.0638,177826.0,0.0,-3.159,1.0,126.115,0.601,78.0,2008-06-17,1.0,339
4zgO1SgXOeFmr6Hno9DLs4,Multiplied,alternative,https://open.spotify.com/track/4zgO1SgXOeFmr6Hno9DLs4,58.0,0.0048,0.593,0.816,0.00121,0.0939,0.0421,275560.0,7.0,-6.461,1.0,115.029,0.37799999999999995,77.0,2014-04-17,0.0,340
2dq863fgcwToMdBxaPlyyT,Hollow Life,alternative,https://open.spotify.com/track/2dq863fgcwToMdBxaPlyyT,58.0,0.00298,0.634,0.743,1.96e-06,0.0442,0.0392,237880.0,8.0,-4.039,1.0,118.93700000000001,0.243,79.0,2017-07-28,0.0,341
44w63XqGr3sATAzOnOySgF,If Everyone Cared,alternative,https://open.spotify.com/track/44w63XqGr3sATAzOnOySgF,57.0,0.000273,0.522,0.8740000000000001,0.00579,0.261,0.0362,215106.0,6.0,-4.3919999999999995,0.0,132.018,0.196,1.0,2005-09-26,0.0,342
47y5boKoOnJoSpBpPEZvhz,Lost Kids Get Money,alternative,https://open.spotify.com/track/47y5boKoOnJoSpBpPEZvhz,59.0,0.086,0.733,0.613,0.00122,0.0919,0.0562,178488.0,7.0,-6.3660000000000005,0.0,150.516,0.5770000000000001,79.0,2020-02-07,1.0,343
1t46CVb0ge4YrBXKogogSg,Things Won't Go My Way,alternative,https://open.spotify.com/track/1t46CVb0ge4YrBXKogogSg,61.0,0.0599,0.74,0.642,3.71e-05,0.802,0.0291,170538.0,9.0,-6.805,1.0,130.03,0.591,79.0,2020-03-27,1.0,344
5embh0i7ZHHn3BXhjoeihX,My Main,alternative,https://open.spotify.com/track/5embh0i7ZHHn3BXhjoeihX,56.0,0.0195,0.68,0.531,0.0,0.16899999999999998,0.0351,212720.0,10.0,-8.824,0.0,95.05,0.39799999999999996,2.0,2014-09-30,1.0,345
3UULkHdmLDqBDPmBYltoRE,Metalingus,alternative,https://open.spotify.com/track/3UULkHdmLDqBDPmBYltoRE,65.0,9.33e-06,0.496,0.981,0.0,0.0958,0.10800000000000001,259959.0,8.0,-3.2680000000000002,1.0,109.905,0.163,79.0,2004-08-10,0.0,346
6Hmj7SrLRbreLVfVS7mV1S,Wake Up,alternative,https://open.spotify.com/track/6Hmj7SrLRbreLVfVS7mV1S,68.0,0.12,0.252,0.8,0.0538,0.11800000000000001,0.0368,335333.0,0.0,-4.845,1.0,139.361,0.29,79.0,2004-06-16,0.0,348
1zZIVe9x0JhdhpuQjLTjIM,pictures feat. Kacey Musgraves,alternative,https://open.spotify.com/track/1zZIVe9x0JhdhpuQjLTjIM,60.0,0.309,0.5670000000000001,0.542,0.000342,0.0734,0.0309,253868.0,2.0,-6.64,1.0,125.16,0.22899999999999998,79.0,2019-08-07,0.0,349
2ZbvTTHaZIYu9XhnRO44mr,Never Call Me (feat. YG) - Remix,alternative,https://open.spotify.com/track/2ZbvTTHaZIYu9XhnRO44mr,61.0,0.6940000000000001,0.595,0.419,0.0,0.12,0.276,232240.0,2.0,-8.122,0.0,120.14,0.33,79.0,2018-08-03,1.0,350
